"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"173303096034293/173303096034293_5683628771668337","2171","1348","1","173303096034293_5683628771668337","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【🌞樂在當夏  盡享雙重現金賞💰】  今個夏天，最興奮嘅除咗享受陽光與海灘，仲有DBS digibank HK為你帶嚟嘅兩大熱辣辣獎賞🔥：  1. 轉數快增值賞🎉 - 轉賬HK$1,000或以上至指定電子錢包可獲HK$50現金獎賞 - 喺2021年1月1日或之前無進行任何指定電子錢包轉賬，可獲額外HK$50現金獎賞  2. 星展電子印花賞🎉 - 完成指定網上及投資交易，有機會將現金獎賞倍增至HK$400*  優惠到9月尾結束，唔想錯過就要快啲睇詳情：go.dbs.com/hk-dcv2022-zh  *優惠受條款及細則約束。  #DBS #DBSHK #ThisisDBSDigibanking #DBSdigibankHK #LivemoreBankless #BeatTheHeat #HotRewards #FPS #eStamp #digitalbanks #digitalpayments #epayment #ewallet","2022-08-15T09:00:34+0000","","","","DBS","173303096034293","","ranked","0","True","","10","NONE","","10","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5683628771668337","","","","","","",""
"173303096034293/173303096034293_5683628771668337/173303096034293_5683628771668337","6492","2171","2","173303096034293_5683628771668337","empty","","fetched (200)","2022-10-12 08:19:49.702484","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683628771668337/173303096034293_5683628771668337","6493","2171","2","173303096034293_5683628771668337","offcut","","fetched (200)","2022-10-12 08:19:49.702484","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","0","True","","","",""
"173303096034293/173303096034293_5675312589166622","2172","1348","1","173303096034293_5675312589166622","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【慎防網上投資騙案】  網上投資日漸普遍，同時亦令騙徒有機可乘。今年1月至4月期間，網上投資騙案嘅數字係去年同期兩倍，受害人嘅損失更急升132%，高達超過2.5億港元！  以下係兩個值得留意及提防嘅行騙手法： ⚠️ 虛App騙局：利用社交媒體接觸受害人，鼓勵對方以虛假嘅投資app進行買賣。騙徒初時為獲取信任，會先讓受害人獲利，吸引受害人注入更多款項，其後更會用唔同藉口阻止受害人提取本金同利潤，最終令受害人血本無歸。  ⚠️ 名人效應騙局：利用載有高官及名人相片嘅虛假投資廣告及網站，誘使市民點擊，然後連接到可疑嘅交易平台。另外，涉及有知名投資顧問或市場評論員，聲稱能夠提供股票貼士或內幕消息嘅社交媒體平台投資群組亦要非常留意，騙徒會將股票價格人為推高，並利用社交媒體誘使投資者以高價買入，然後騙徒就會喺高價時賣出或拋售獲利。  騙徒手法層出不窮，時刻提高警覺，先唔會成為下一個受害人！  了解更多常見騙案手法及防騙小Tips：go.dbs.com/3JztwYF  #DBSHK #Security #香港金融管理局 #反詐騙協調中心 #網上投資騙案 #慎防受騙","2022-08-12T08:00:00+0000","","","","DBS","173303096034293","","ranked","0","True","","16","NONE","","16","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5675312589166622","","","","","","",""
"173303096034293/173303096034293_5675312589166622/173303096034293_5675312589166622","6494","2172","2","173303096034293_5675312589166622","empty","","fetched (200)","2022-10-12 08:19:50.152823","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5675312589166622/173303096034293_5675312589166622","6495","2172","2","173303096034293_5675312589166622","offcut","","fetched (200)","2022-10-12 08:19:50.152823","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","0","True","","","",""
"173303096034293/173303096034293_5672076606156887","2173","1348","1","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【敢於超越 走得更遠更前】  DBS敢跳出銀行傳統框架，跳入您我嘅生活中，仲啟發到 Gareth.T、Sofiee Ng 吳海昕、MelodyCheng 同 Pumpkinjenn，喺而家嘅崗位入面盡情發揮，甚至比您我想像走得更遠更前，實現更大目標！  想知佢哋點樣突破自我，活出「不一樣嘅自己」，演繹同DBS「Be A Different Kind of Bank」如出一轍嘅精神？  #DBSHK #LivemoreBankless #DifferentKindOfBank #DifferentYouAndMe #銀行超越想像 #您我超越想像","2022-08-11T04:00:26+0000","","","","DBS","173303096034293","","ranked","3","True","","17","NONE","","17","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5672076606156887","","","","","","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6496","2173","2","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","請問你公司係咪喺柬埔寨有office喺香港請緊人？","2022-08-15T01:45:54+0000","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6497","2173","2","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","Sam Herman 您好，感謝您的查詢。DBS沒有於柬埔寨設立分行。  關於DBS的工作機會和招聘詳情，請到以下網址 https://www.dbs.com/careers/default.page 了解更多。","2022-08-16T11:16:12+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-15T01:45:54+0000","請問你公司係咪喺柬埔寨有office喺香港請緊人？","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6498","2173","2","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","DBS 沒有在jobsdb投放有關廣告嗎","2022-08-16T18:37:24+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-15T01:45:54+0000","請問你公司係咪喺柬埔寨有office喺香港請緊人？","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6499","2173","2","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","DBS COMPASS VISA迎新優惠 迎新優惠🎉 1️⃣成功申請並在發卡後3個月內簽賬滿💰HK$4,800，即送💰HK$400百佳/屈臣氏/豐澤「一扣即享」 https://www.dbs.com.hk/personal-zh/credit-cards/promotions/mgm2208.html?RefCode=3500300000010299&fb_ref=Default&omni_external=Y","2022-08-19T04:27:27+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6500","2173","2","173303096034293_5672076606156887","data","data.*","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","DBS COMPASS VISA迎新優惠 迎新優惠🎉 1️⃣成功申請並在發卡後3個月內簽賬滿💰HK$4,800，即送💰HK$400百佳/屈臣氏/豐澤「一扣即享」 https://www.dbs.com.hk/personal-zh/credit-cards/promotions/mgm2208.html?RefCode=3500300000010299&fb_ref=Default&omni_external=Y","2022-08-19T04:27:44+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5672076606156887/173303096034293_5672076606156887","6501","2173","2","173303096034293_5672076606156887","offcut","","fetched (200)","2022-10-12 08:19:50.816854","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","5","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOemt3TURJd056YzFOVEkwTkRVeE9qRTJOakExTWpjNU5UUT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOemt6TVRjek5UZAzFNVGMwTVRNME9qRTJOakE0T0RNeU5qUT0ZD"
"173303096034293/173303096034293_5631499370214611","2174","1348","1","173303096034293_5631499370214611","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【星展豐盛理財：隨時捉緊新機遇】  理財達人 Jessica 宣萱 介紹返，#星展豐盛理財 嘅「多種貨幣備用循環信貸」，畀您額外流動資金，方便靈活運用,  提升財富潛力。星展更有客戶經理同投資團隊幫您制定合適理財方案，時刻為您資產增值。  即日起至2022年8月31日，成功申請成為星展豐盛理財客戶，憑指定信用卡消費，即可享高達3個月10倍回贈，仲有多種開戶現金獎賞等您拎！更可享買賣美股低至0%佣金!   了解優惠詳情或網上預約開戶：https://go.dbs.com/3cGOV5O  或下載DBS digibank HK App開戶：https://go.dbs.com/3vdOkPG   *獎賞受條款及細則約束。 投資涉及風險，優惠受條款及細則約束。 提示：借定唔借，還得到先好借  #DBS #LivemoreBankless #DifferentKindOfBank #星展銀行 #DBSTreasures #ResponsibleBanking","2022-08-09T04:00:48+0000","","","","DBS","173303096034293","","ranked","1","True","","8","NONE","","8","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5631499370214611","","","","","","",""
"173303096034293/173303096034293_5631499370214611/173303096034293_5631499370214611","6502","2174","2","173303096034293_5631499370214611","data","data.*","fetched (200)","2022-10-12 08:19:51.342477","Facebook:/<post-id>/comments","DBS COMPASS VISA迎新優惠 迎新優惠🎉 1️⃣成功申請並在發卡後3個月內簽賬滿💰HK$4,800，即送💰HK$400百佳/屈臣氏/豐澤「一扣即享」 https://www.dbs.com.hk/personal-zh/credit-cards/promotions/mgm2208.html?RefCode=3500300000010299&fb_ref=Default&omni_external=Y","2022-08-14T02:40:15+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5631499370214611/173303096034293_5631499370214611","6503","2174","2","173303096034293_5631499370214611","offcut","","fetched (200)","2022-10-12 08:19:51.342477","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVFV3TnpjNU9UZAzJPRE01TnpZANE9qRTJOakEwTkRRNE1UVT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVFV3TnpjNU9UZAzJPRE01TnpZANE9qRTJOakEwTkRRNE1UVT0ZD"
"173303096034293/173303096034293_5656707627693785","2175","1348","1","173303096034293_5656707627693785","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【星級觀點 –港股進入業績期的投資分析】  台海局勢令到市場很緊張，但相比地緣政治事件，業績對股市的影響更大。港股進入業績期，重整投資組合時要注意什麼呢？  市場瞬息萬變，想參考投資意見？唔使四圍揾啦！DBS提供專業投資工具和專家意見，幫您掌握投資優勢。   即刻睇下我哋星展豐盛私人客戶執行董事 #鄧威信 最新嘅市場分析。  瀏覽詳盡分析：go.dbs.com/38V0Lng  想晉身星展豐盛私人客戶，立即聯絡我們：http://go.dbs.com/hk-tpccontactme-zh  投資涉及風險，詳情請瀏覽：http://go.dbs.com/hk-videodisclaimer  #DBS #LivemoreBankless #星展銀行 #星展豐盛私人客戶 #星級觀點","2022-08-08T10:00:13+0000","","","","DBS","173303096034293","","ranked","1","True","","9","NONE","","9","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5656707627693785","","","","","","",""
"173303096034293/173303096034293_5656707627693785/173303096034293_5656707627693785","6504","2175","2","173303096034293_5656707627693785","data","data.*","fetched (200)","2022-10-12 08:19:51.807172","Facebook:/<post-id>/comments","DBS COMPASS VISA迎新優惠 迎新優惠🎉 1️⃣成功申請並在發卡後3個月內簽賬滿💰HK$4,800，即送💰HK$400百佳/屈臣氏/豐澤「一扣即享」 https://www.dbs.com.hk/personal-zh/credit-cards/promotions/mgm2208.html?RefCode=3500300000010299&fb_ref=Default&omni_external=Y","2022-08-19T04:28:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5656707627693785/173303096034293_5656707627693785","6505","2175","2","173303096034293_5656707627693785","offcut","","fetched (200)","2022-10-12 08:19:51.807172","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOREEyTkRrNE9UZAzRNak00TlRjek9qRTJOakE0T0RNeU9EWT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOREEyTkRrNE9UZAzRNak00TlRjek9qRTJOakE0T0RNeU9EWT0ZD"
"173303096034293/173303096034293_5664270890270792","2176","1348","1","173303096034293_5664270890270792","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【星展美股掛鈎投資服務現已推出🚀】  #星展 投資總監辦公室走進全球最大嘅股票市場，發掘各行各業創新者(Innovators)、顛覆者(Disruptors)、賦能者(Enablers)和適應者(Adapters)(簡稱I.D.E.A.) 帶來嘅機遇，協助投資者識別挑戰固有現狀、聚焦數碼世界並成功轉型嘅公司。最近，星展更推出咗美股掛鈎投資服務，讓您可享較高潛在回報。  服務特點： • 靈活投資期長達11個月 • 10種外幣選擇，包括美元、人民幣、港元、英鎊、澳元等 • 度身制定個人化股票掛鈎條款 • 10款股票掛鈎投資彈性組合 • 多元化美股板塊，涵蓋科技、金融、電訊、能源、消費、醫療及保健  由即日起至2022年9月30日，完成合資格交易更可享高達HK$12,000現金獎賞。 立即撳入嚟了解更多啦！https://go.dbs.com/3vDDBhs   投資涉及風險。優惠獎賞受條款及細則約束。 詳情 https://go.dbs.com/3daQsS3  #DBS #DBSHK #星展香港 #星展銀行 #星展豐盛理財 #DBSTreasures #LivemoreBankless #DifferentKindOfBank #RespobsibleBanking #ELI #股票掛鈎投資 #投資 #理財 #美股 #股票","2022-08-08T07:00:57+0000","","","","DBS","173303096034293","","ranked","0","True","","45","NONE","","44","NONE","","0","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","173303096034293_5664270890270792","","","","","","",""
"173303096034293/173303096034293_5664270890270792/173303096034293_5664270890270792","6506","2176","2","173303096034293_5664270890270792","empty","","fetched (200)","2022-10-12 08:19:52.235231","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
